employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met_more_than_80,awards_won,avg_training_score,performance_score
40861,Operations,region_34,Bachelors,Male,sourcing,1 ,40 ,3 ,5 ,0 ,0 ,56 ,11 
16371,Operations,region_22,Bachelors,Male,sourcing,1 ,34 ,5 ,9 ,0 ,0 ,81 ,16 
71796,Finance,region_15,Bachelors,Male,other,1 ,31 ,3 ,4 ,0 ,0 ,57 ,11 
67823,Operations,region_22,Bachelors,Female,sourcing,1 ,44 ,5 ,3 ,1 ,0 ,58 ,12 
69196,Procurement,region_7,Bachelors,Female,sourcing,1 ,33 ,3 ,6 ,0 ,0 ,67 ,13 
55338,Sales & Marketing,region_24,Bachelors,Male,sourcing,1 ,29 ,3 ,2 ,0 ,0 ,51 ,10 
14136,Operations,region_4,Masters,Female,sourcing,1 ,33 ,5 ,6 ,1 ,1 ,93 ,19 
5079,Operations,region_22,Bachelors,Female,other,1 ,33 ,5 ,9 ,1 ,0 ,57 ,12 
9657,Operations,region_2,Bachelors,Female,sourcing,1 ,59 ,3 ,12 ,0 ,0 ,60 ,12 
72357,Operations,region_2,Masters,Male,other,1 ,40 ,4 ,7 ,1 ,0 ,58 ,12 
15789,Technology,region_7,Bachelors,Male,sourcing,2 ,32 ,4 ,5 ,0 ,0 ,78 ,16 
7125,Sales & Marketing,region_7,Bachelors,Male,other,1 ,28 ,5 ,4 ,0 ,1 ,63 ,13 
33738,Operations,region_2,Bachelors,Male,sourcing,1 ,48 ,3 ,7 ,1 ,0 ,62 ,13 
4294,Operations,region_19,Bachelors,Male,other,1 ,32 ,4 ,7 ,1 ,0 ,54 ,11 
63966,Sales & Marketing,region_23,Bachelors,Male,sourcing,2 ,30 ,4 ,7 ,0 ,0 ,51 ,10 
40762,Operations,region_21,Bachelors,Male,other,1 ,33 ,4 ,9 ,0 ,0 ,60 ,12 
68375,Finance,region_22,Bachelors,Female,sourcing,1 ,28 ,3 ,3 ,0 ,0 ,57 ,11 
11846,Sales & Marketing,region_16,Masters,Male,sourcing,1 ,37 ,4 ,4 ,0 ,0 ,54 ,11 
38731,Sales & Marketing,region_2,Bachelors,Male,other,1 ,32 ,4 ,4 ,1 ,0 ,51 ,11 
16068,Sales & Marketing,region_2,Bachelors,Female,other,1 ,31 ,1 ,3 ,1 ,0 ,48 ,10 
70850,Sales & Marketing,region_2,Bachelors,Male,other,2 ,40 ,4 ,10 ,1 ,0 ,52 ,11 
61573,Analytics,region_26,Bachelors,Male,other,2 ,30 ,3 ,9 ,0 ,0 ,85 ,17 
38907,Sales & Marketing,region_32,Bachelors,Female,other,1 ,32 ,5 ,5 ,1 ,0 ,49 ,10 
23461,Finance,region_27,Bachelors,Male,sourcing,3 ,23 ,,1 ,0 ,0 ,59 ,12 
44489,Sales & Marketing,region_9,NIL,Male,other,1 ,23 ,,1 ,0 ,0 ,56 ,11 
19827,Procurement,region_27,Masters,Female,sourcing,1 ,34 ,4 ,7 ,0 ,0 ,74 ,15 
76668,Procurement,region_11,Masters,Male,sourcing,1 ,50 ,3 ,18 ,0 ,0 ,71 ,14 
45085,Analytics,region_7,Bachelors,Male,sourcing,1 ,29 ,3 ,2 ,0 ,0 ,84 ,17 
60654,Sales & Marketing,region_6,NIL,Male,other,1 ,30 ,5 ,5 ,1 ,0 ,47 ,10 
48910,Sales & Marketing,region_16,Bachelors,Male,sourcing,2 ,32 ,1 ,3 ,0 ,0 ,53 ,11 
72082,Operations,region_27,Bachelors,Female,other,1 ,34 ,3 ,3 ,1 ,0 ,64 ,13 
22200,Finance,region_13,Bachelors,Male,other,2 ,29 ,3 ,2 ,0 ,0 ,59 ,12 
43893,Procurement,region_16,Bachelors,Female,sourcing,1 ,26 ,3 ,3 ,0 ,0 ,72 ,14 
77137,Operations,region_15,Bachelors,Female,other,1 ,32 ,3 ,7 ,1 ,0 ,60 ,13 
34431,Sales & Marketing,region_2,NIL,Male,other,1 ,22 ,,1 ,0 ,0 ,51 ,10 
34085,Technology,region_2,Masters,Female,sourcing,1 ,32 ,1 ,5 ,0 ,0 ,78 ,16 
28120,Procurement,region_27,Bachelors,Male,other,1 ,43 ,5 ,4 ,0 ,1 ,81 ,17 
49022,Analytics,region_22,Masters,Male,other,2 ,41 ,3 ,2 ,1 ,1 ,84 ,18 
34069,HR,region_2,Bachelors,Male,sourcing,1 ,27 ,1 ,2 ,0 ,0 ,48 ,10 
62775,R&D,region_2,Bachelors,Male,other,1 ,27 ,5 ,2 ,0 ,0 ,79 ,16 
35063,Technology,region_7,Bachelors,Female,other,1 ,29 ,1 ,5 ,0 ,0 ,79 ,16 
24136,Technology,region_2,Bachelors,Male,sourcing,1 ,60 ,2 ,5 ,0 ,0 ,81 ,16 
64242,Sales & Marketing,region_5,Bachelors,Male,other,2 ,28 ,3 ,5 ,0 ,0 ,51 ,10 
59751,Operations,region_22,Bachelors,Female,sourcing,1 ,26 ,1 ,3 ,0 ,0 ,55 ,11 
44178,Technology,region_13,Bachelors,Female,sourcing,1 ,29 ,3 ,7 ,0 ,0 ,75 ,15 
73870,Sales & Marketing,region_7,Bachelors,Male,other,1 ,24 ,4 ,2 ,0 ,0 ,50 ,10 
1547,R&D,region_22,Masters,Male,sourcing,1 ,28 ,,1 ,0 ,0 ,85 ,17 
36237,Procurement,region_26,Bachelors,Female,other,2 ,49 ,5 ,22 ,1 ,0 ,71 ,15 
15215,HR,region_2,Bachelors,Female,sourcing,1 ,37 ,5 ,9 ,0 ,0 ,60 ,12 
12811,Sales & Marketing,region_15,NIL,Male,other,1 ,32 ,1 ,2 ,0 ,0 ,47 ,9 
70413,Technology,region_6,Bachelors,Male,other,1 ,24 ,,1 ,0 ,0 ,79 ,16 
66122,Analytics,region_2,Bachelors,Male,sourcing,1 ,28 ,,1 ,0 ,0 ,81 ,16 
54334,Procurement,region_2,Masters,Male,sourcing,1 ,45 ,5 ,3 ,1 ,0 ,74 ,15 
700,Analytics,region_22,NIL,Male,other,1 ,33 ,3 ,10 ,1 ,0 ,87 ,18 
76355,Procurement,region_7,Masters,Female,other,2 ,35 ,3 ,9 ,1 ,0 ,67 ,14 
32555,Sales & Marketing,region_13,Bachelors,Male,sourcing,2 ,29 ,1 ,2 ,0 ,0 ,45 ,9 
48784,Sales & Marketing,region_2,NIL,Female,other,1 ,22 ,5 ,1 ,0 ,0 ,45 ,9 
26197,HR,region_25,Masters,Male,sourcing,1 ,49 ,4 ,8 ,0 ,0 ,51 ,10 
15262,Sales & Marketing,region_25,Bachelors,Male,other,2 ,29 ,5 ,5 ,1 ,0 ,52 ,11 
10514,Analytics,region_30,Bachelors,Male,other,2 ,30 ,2 ,3 ,1 ,0 ,81 ,17 
11521,Sales & Marketing,region_2,Bachelors,Male,other,3 ,31 ,3 ,5 ,0 ,0 ,45 ,9 
5494,Sales & Marketing,region_25,Bachelors,Male,other,1 ,33 ,5 ,10 ,0 ,0 ,58 ,12 
32115,Sales & Marketing,region_2,Bachelors,Male,other,2 ,27 ,5 ,3 ,1 ,0 ,50 ,11 
31670,Operations,region_15,NIL,Male,other,1 ,38 ,3 ,2 ,0 ,0 ,62 ,12 
31910,Procurement,region_13,Bachelors,Female,sourcing,1 ,33 ,2 ,4 ,0 ,0 ,75 ,15 
72748,Technology,region_16,Bachelors,Female,other,1 ,27 ,4 ,4 ,0 ,0 ,81 ,16 
3208,Finance,region_27,Bachelors,Male,sourcing,1 ,24 ,3 ,3 ,0 ,0 ,66 ,13 
47019,Procurement,region_13,Masters,Female,other,1 ,32 ,3 ,5 ,1 ,0 ,67 ,14 
21007,Operations,region_7,Masters,Female,sourcing,1 ,35 ,3 ,7 ,0 ,0 ,59 ,12 
52527,Operations,region_19,Masters,Male,sourcing,1 ,34 ,3 ,9 ,0 ,0 ,60 ,12 
60950,Analytics,region_26,Bachelors,Female,other,1 ,30 ,4 ,6 ,1 ,0 ,84 ,17 
6675,Sales & Marketing,region_15,Bachelors,Male,other,1 ,45 ,3 ,14 ,0 ,0 ,51 ,10 
38284,Sales & Marketing,region_32,NIL,Female,sourcing,1 ,29 ,3 ,5 ,0 ,0 ,52 ,10 
66600,Technology,region_13,Bachelors,Female,other,1 ,34 ,3 ,2 ,0 ,0 ,72 ,14 
52520,Sales & Marketing,region_2,Bachelors,Male,other,1 ,27 ,1 ,3 ,0 ,0 ,45 ,9 
34181,Sales & Marketing,region_13,Bachelors,Male,other,1 ,30 ,,1 ,0 ,0 ,49 ,10 
49610,Technology,region_2,Bachelors,Male,other,1 ,28 ,1 ,4 ,0 ,0 ,76 ,15 
22663,Operations,region_22,Bachelors,Male,other,1 ,34 ,3 ,7 ,0 ,0 ,59 ,12 
12732,Technology,region_2,Bachelors,Female,sourcing,1 ,29 ,,1 ,1 ,0 ,80 ,17 
25755,Technology,region_34,Bachelors,Male,other,1 ,30 ,4 ,4 ,1 ,0 ,81 ,17 
61611,Sales & Marketing,region_17,Bachelors,Male,sourcing,2 ,37 ,3 ,7 ,0 ,0 ,49 ,10 
2420,Procurement,region_15,Bachelors,Female,sourcing,1 ,36 ,3 ,2 ,0 ,0 ,69 ,14 
75643,Sales & Marketing,region_16,Bachelors,Female,sourcing,1 ,32 ,1 ,3 ,0 ,0 ,50 ,10 
32020,Sales & Marketing,region_4,Masters,Female,sourcing,1 ,32 ,3 ,6 ,0 ,0 ,49 ,10 
77186,Sales & Marketing,region_7,Bachelors,Male,other,1 ,30 ,5 ,7 ,1 ,0 ,49 ,10 
9064,Sales & Marketing,region_7,NIL,Male,other,1 ,36 ,3 ,5 ,0 ,0 ,51 ,10 
40441,Analytics,region_20,Bachelors,Male,sourcing,2 ,30 ,4 ,3 ,0 ,0 ,80 ,16 
32573,Operations,region_2,Masters,Female,other,1 ,36 ,5 ,8 ,1 ,0 ,62 ,13 
30192,Finance,region_7,Masters,Male,sourcing,2 ,33 ,3 ,2 ,1 ,0 ,94 ,19 
54211,Procurement,region_2,Bachelors,Female,other,1 ,41 ,3 ,13 ,0 ,0 ,71 ,14 
61905,Analytics,region_31,Bachelors,Female,sourcing,1 ,30 ,3 ,6 ,0 ,0 ,87 ,17 
66795,Technology,region_17,Masters,Female,sourcing,1 ,41 ,1 ,14 ,0 ,0 ,80 ,16 
42697,Operations,region_8,Bachelors,Female,sourcing,1 ,33 ,3 ,10 ,0 ,0 ,65 ,13 
8650,Procurement,region_22,Bachelors,Male,referred,2 ,27 ,5 ,3 ,1 ,0 ,71 ,15 
14583,Analytics,region_22,Bachelors,Male,other,2 ,30 ,2 ,7 ,1 ,0 ,96 ,20 
969,Procurement,region_2,Masters,Male,other,1 ,50 ,5 ,7 ,0 ,1 ,98 ,20 
11626,Analytics,region_22,NIL,Male,sourcing,1 ,27 ,,1 ,1 ,1 ,88 ,18 
24135,Finance,region_32,Bachelors,Male,other,1 ,29 ,1 ,2 ,0 ,0 ,61 ,12 
12218,Technology,region_13,Masters,Female,other,1 ,59 ,3 ,4 ,0 ,0 ,79 ,16 
41449,Procurement,region_26,Bachelors,Female,sourcing,1 ,24 ,,1 ,0 ,0 ,74 ,15 
9361,Operations,region_20,Bachelors,Male,sourcing,1 ,31 ,2 ,3 ,0 ,0 ,56 ,11 
66825,Procurement,region_2,Masters,Male,sourcing,1 ,42 ,4 ,4 ,0 ,0 ,69 ,14 
72830,HR,region_22,Bachelors,Male,other,1 ,27 ,1 ,3 ,0 ,0 ,52 ,10 
28405,Operations,region_11,Bachelors,Female,sourcing,1 ,35 ,5 ,2 ,0 ,0 ,57 ,11 
54162,Operations,region_32,Bachelors,Male,other,1 ,27 ,4 ,4 ,0 ,0 ,61 ,12 
55153,Analytics,region_2,Masters,Male,sourcing,1 ,52 ,4 ,11 ,0 ,0 ,82 ,16 
5824,Procurement,region_31,Masters,Male,sourcing,1 ,39 ,3 ,10 ,0 ,0 ,68 ,14 
56576,Technology,region_7,Bachelors,Male,sourcing,1 ,28 ,1 ,2 ,0 ,0 ,80 ,16 
63398,Operations,region_2,Masters,Female,sourcing,1 ,51 ,4 ,19 ,0 ,0 ,60 ,12 
65058,Procurement,region_26,Masters,Male,sourcing,1 ,34 ,5 ,10 ,1 ,0 ,69 ,14 
73693,Technology,region_28,Masters,Female,sourcing,1 ,36 ,3 ,5 ,0 ,0 ,82 ,16 
47452,Technology,region_24,Bachelors,Female,sourcing,1 ,28 ,3 ,3 ,1 ,0 ,78 ,16 
9158,Procurement,region_2,Bachelors,Male,other,1 ,49 ,3 ,16 ,1 ,0 ,69 ,14 
52691,Procurement,region_2,Below Secondary,Female,sourcing,1 ,26 ,,1 ,0 ,0 ,68 ,14 
5939,Operations,region_15,Bachelors,Male,other,1 ,46 ,2 ,8 ,0 ,0 ,62 ,12 
40141,Finance,region_31,Bachelors,Male,other,2 ,34 ,5 ,8 ,0 ,0 ,64 ,13 
59345,Technology,region_25,Masters,Male,other,1 ,34 ,3 ,3 ,0 ,0 ,76 ,15 
39830,Finance,region_15,Bachelors,Male,other,3 ,29 ,,1 ,0 ,0 ,60 ,12 
67886,Operations,region_27,Bachelors,Female,other,1 ,42 ,5 ,5 ,1 ,0 ,63 ,13 
50912,Operations,region_14,Bachelors,Male,other,1 ,30 ,3 ,8 ,0 ,0 ,54 ,11 
17838,Technology,region_22,Bachelors,Female,sourcing,1 ,28 ,4 ,4 ,0 ,0 ,79 ,16 
5537,Technology,region_2,Bachelors,Male,sourcing,1 ,29 ,4 ,2 ,0 ,0 ,75 ,15 
46588,Analytics,region_30,Bachelors,Male,other,1 ,28 ,1 ,7 ,0 ,0 ,82 ,16 
72938,Operations,region_2,Bachelors,Male,other,1 ,59 ,2 ,6 ,0 ,0 ,60 ,12 
68462,Operations,region_22,Masters,Male,other,1 ,49 ,5 ,15 ,1 ,0 ,57 ,12 
4667,Operations,region_26,Masters,Male,other,1 ,35 ,3 ,7 ,0 ,0 ,57 ,11 
29295,Technology,region_28,Masters,Male,sourcing,1 ,31 ,5 ,3 ,1 ,0 ,80 ,17 
29525,HR,region_2,Below Secondary,Male,other,1 ,26 ,4 ,4 ,1 ,0 ,48 ,10 
66345,Operations,region_4,Masters,Male,other,1 ,33 ,4 ,3 ,0 ,1 ,69 ,14 
53340,Finance,region_30,Bachelors,Female,sourcing,1 ,27 ,,1 ,0 ,0 ,61 ,12 
36208,Sales & Marketing,region_23,Masters,Male,other,1 ,45 ,1 ,18 ,0 ,0 ,47 ,9 
8871,Procurement,region_2,Masters,Female,other,1 ,41 ,4 ,10 ,1 ,0 ,69 ,14 
5758,HR,region_2,Masters,Female,other,1 ,34 ,4 ,3 ,1 ,0 ,52 ,11 
18220,Operations,region_26,Bachelors,Male,other,1 ,41 ,5 ,10 ,1 ,0 ,61 ,13 
11726,Procurement,region_13,Bachelors,Male,other,1 ,30 ,3 ,4 ,0 ,0 ,74 ,15 
68278,Sales & Marketing,region_22,Bachelors,Male,sourcing,3 ,27 ,,1 ,0 ,0 ,51 ,10 
1708,Operations,region_3,Bachelors,Male,other,1 ,27 ,3 ,3 ,0 ,0 ,62 ,12 
45684,Sales & Marketing,region_22,Bachelors,Male,other,2 ,41 ,3 ,2 ,0 ,0 ,49 ,10 
6229,Analytics,region_29,Bachelors,Male,sourcing,1 ,30 ,3 ,6 ,0 ,0 ,82 ,16 
61959,Technology,region_2,Bachelors,Male,other,1 ,28 ,4 ,6 ,1 ,0 ,84 ,17 
32263,Operations,region_26,Bachelors,Female,sourcing,1 ,36 ,4 ,8 ,0 ,0 ,62 ,12 
69510,Operations,region_22,Masters,Female,sourcing,1 ,39 ,5 ,5 ,0 ,0 ,61 ,12 
24506,Procurement,region_13,Bachelors,Female,sourcing,1 ,37 ,3 ,3 ,1 ,0 ,68 ,14 
68120,Operations,region_26,Masters,Male,sourcing,1 ,44 ,2 ,7 ,1 ,0 ,58 ,12 
70993,Finance,region_4,Masters,Female,sourcing,2 ,33 ,3 ,9 ,0 ,0 ,58 ,12 
41138,Procurement,region_17,Masters,Female,other,2 ,39 ,3 ,3 ,0 ,0 ,67 ,13 
36104,Operations,region_9,Bachelors,Male,sourcing,1 ,27 ,3 ,4 ,1 ,0 ,61 ,13 
44482,Sales & Marketing,region_19,Bachelors,Male,other,1 ,25 ,,1 ,0 ,0 ,49 ,10 
60366,Sales & Marketing,region_14,Bachelors,Female,other,1 ,37 ,5 ,3 ,0 ,0 ,52 ,10 
46589,Sales & Marketing,region_13,Bachelors,Male,other,1 ,38 ,2 ,10 ,0 ,0 ,49 ,10 
61063,Operations,region_13,Masters,Male,other,1 ,32 ,4 ,3 ,0 ,0 ,62 ,12 
54231,HR,region_2,Masters,Female,sourcing,1 ,60 ,5 ,10 ,1 ,0 ,50 ,11 
35241,Finance,region_6,Bachelors,Female,other,1 ,25 ,5 ,2 ,1 ,0 ,62 ,13 
19261,Analytics,region_2,Bachelors,Male,sourcing,4 ,34 ,3 ,8 ,0 ,0 ,81 ,16 
23566,Sales & Marketing,region_13,Bachelors,Female,other,1 ,29 ,1 ,2 ,1 ,0 ,51 ,11 
47149,Procurement,region_26,Bachelors,Male,other,1 ,43 ,3 ,3 ,0 ,0 ,67 ,13 
56245,Technology,region_17,Bachelors,Male,other,1 ,32 ,3 ,4 ,0 ,0 ,80 ,16 
45501,Operations,region_16,Bachelors,Male,sourcing,1 ,50 ,4 ,11 ,0 ,0 ,56 ,11 
71547,Operations,region_15,Bachelors,Male,other,1 ,29 ,3 ,4 ,0 ,0 ,58 ,12 
43503,Analytics,region_29,Bachelors,Male,sourcing,1 ,28 ,5 ,5 ,1 ,0 ,85 ,18 
37815,Sales & Marketing,region_22,Bachelors,Female,sourcing,2 ,27 ,,1 ,0 ,0 ,52 ,10 
56107,Procurement,region_2,Bachelors,Female,sourcing,1 ,57 ,1 ,2 ,0 ,0 ,66 ,13 
50724,Procurement,region_14,Masters,Female,other,1 ,35 ,3 ,7 ,1 ,0 ,70 ,15 
40530,Sales & Marketing,region_12,Bachelors,Male,other,1 ,25 ,3 ,2 ,0 ,0 ,47 ,9 
70025,Sales & Marketing,region_2,Bachelors,Male,sourcing,1 ,41 ,1 ,12 ,0 ,0 ,49 ,10 
48967,Operations,region_14,Masters,Female,sourcing,1 ,34 ,4 ,6 ,0 ,0 ,57 ,11 
78223,R&D,region_4,Masters,Male,other,1 ,34 ,5 ,3 ,0 ,0 ,87 ,17 
51779,Operations,region_26,Bachelors,Female,other,1 ,33 ,4 ,4 ,1 ,0 ,58 ,12 
42992,Technology,region_22,Bachelors,Female,other,1 ,27 ,3 ,3 ,0 ,0 ,79 ,16 
58716,Sales & Marketing,region_6,NIL,Male,other,1 ,30 ,,1 ,0 ,0 ,48 ,10 
60558,R&D,region_11,Bachelors,Male,sourcing,1 ,31 ,5 ,4 ,1 ,0 ,87 ,18 
59514,Sales & Marketing,region_22,Masters,Male,sourcing,1 ,31 ,3 ,6 ,0 ,0 ,46 ,9 
62347,HR,region_5,Masters,Male,other,1 ,37 ,5 ,4 ,0 ,1 ,64 ,13 
24984,Technology,region_2,Masters,Female,sourcing,1 ,53 ,4 ,12 ,0 ,0 ,76 ,15 
14175,Operations,region_22,Masters,Male,other,1 ,44 ,3 ,11 ,0 ,0 ,64 ,13 
14551,Sales & Marketing,region_20,Bachelors,Male,sourcing,1 ,39 ,4 ,7 ,0 ,0 ,50 ,10 
19420,Operations,region_15,Bachelors,Male,other,1 ,38 ,1 ,9 ,1 ,0 ,59 ,12 
44200,Operations,region_4,Bachelors,Male,other,1 ,52 ,5 ,4 ,1 ,0 ,60 ,13 
69465,Analytics,region_28,Bachelors,Male,other,2 ,31 ,3 ,5 ,1 ,0 ,78 ,16 
61520,Sales & Marketing,region_2,Masters,Male,referred,1 ,38 ,4 ,9 ,1 ,0 ,53 ,11 
36600,Analytics,region_15,Bachelors,Male,sourcing,2 ,35 ,3 ,9 ,0 ,0 ,83 ,17 
63633,Sales & Marketing,region_8,Bachelors,Male,sourcing,1 ,31 ,2 ,5 ,1 ,0 ,50 ,11 
56668,Sales & Marketing,region_2,Bachelors,Female,sourcing,1 ,34 ,4 ,5 ,0 ,0 ,49 ,10 
68781,Finance,region_2,Bachelors,Male,other,1 ,51 ,5 ,13 ,0 ,0 ,59 ,12 
54479,HR,region_22,Bachelors,Male,other,1 ,25 ,1 ,3 ,0 ,0 ,49 ,10 
22015,Technology,region_17,Bachelors,Female,sourcing,1 ,29 ,3 ,2 ,0 ,0 ,76 ,15 
11993,Analytics,region_22,Masters,Female,other,1 ,30 ,5 ,4 ,0 ,0 ,81 ,16 
18039,Analytics,region_22,Bachelors,Male,other,1 ,33 ,1 ,7 ,0 ,0 ,84 ,17 
59306,HR,region_10,Bachelors,Male,sourcing,1 ,30 ,4 ,5 ,1 ,0 ,50 ,11 
49282,Sales & Marketing,region_5,Bachelors,Male,other,2 ,44 ,1 ,5 ,0 ,0 ,48 ,10 
60907,Analytics,region_31,Bachelors,Male,sourcing,2 ,29 ,5 ,5 ,1 ,0 ,83 ,17 
52958,Operations,region_7,Bachelors,Female,sourcing,1 ,29 ,4 ,3 ,0 ,0 ,58 ,12 
50699,Operations,region_6,Bachelors,Male,other,3 ,31 ,5 ,5 ,1 ,0 ,59 ,12 
10712,Legal,region_13,Below Secondary,Male,other,1 ,26 ,,1 ,1 ,0 ,55 ,12 
35092,Operations,region_15,Bachelors,Male,other,3 ,32 ,5 ,9 ,1 ,0 ,52 ,11 
24715,R&D,region_2,Bachelors,Male,sourcing,1 ,37 ,5 ,8 ,0 ,0 ,81 ,16 
43015,Operations,region_15,Bachelors,Male,other,1 ,31 ,3 ,3 ,0 ,0 ,60 ,12 
18992,Sales & Marketing,region_13,Masters,Male,sourcing,1 ,41 ,3 ,13 ,0 ,0 ,53 ,11 
6482,HR,region_27,Bachelors,Male,sourcing,1 ,25 ,5 ,2 ,1 ,0 ,47 ,10 
53054,Technology,region_7,Bachelors,Male,sourcing,2 ,32 ,2 ,5 ,0 ,0 ,75 ,15 
7682,Operations,region_22,Bachelors,Male,other,1 ,27 ,4 ,3 ,1 ,0 ,56 ,12 
1346,Analytics,region_2,NIL,Male,other,1 ,43 ,3 ,13 ,0 ,0 ,85 ,17 
74602,Sales & Marketing,region_13,Masters,Male,other,1 ,38 ,5 ,14 ,0 ,0 ,50 ,10 
65363,Analytics,region_8,Bachelors,Male,other,1 ,26 ,,1 ,0 ,0 ,92 ,18 
72440,Technology,region_10,Masters,Male,sourcing,1 ,46 ,4 ,14 ,1 ,0 ,80 ,17 
67145,Procurement,region_2,Bachelors,Male,other,2 ,28 ,4 ,2 ,0 ,0 ,69 ,14 
59604,Procurement,region_13,Bachelors,Male,other,2 ,32 ,3 ,6 ,0 ,0 ,69 ,14 
31179,Procurement,region_7,Bachelors,Female,other,2 ,53 ,3 ,20 ,0 ,0 ,72 ,14 
35779,Procurement,region_14,Bachelors,Female,sourcing,1 ,34 ,4 ,9 ,0 ,0 ,69 ,14 
48822,Procurement,region_17,Masters,Female,other,1 ,35 ,4 ,3 ,1 ,1 ,69 ,15 
61003,Sales & Marketing,region_7,Masters,Male,other,1 ,41 ,2 ,6 ,0 ,0 ,46 ,9 
16738,Legal,region_2,Bachelors,Male,other,1 ,45 ,3 ,12 ,1 ,0 ,56 ,12 
21584,Technology,region_2,Bachelors,Male,other,1 ,39 ,1 ,3 ,0 ,0 ,76 ,15 
42615,Operations,region_22,Masters,Female,other,1 ,30 ,4 ,5 ,1 ,0 ,64 ,13 
15047,Operations,region_15,Bachelors,Female,other,1 ,34 ,5 ,9 ,1 ,0 ,61 ,13 
71446,Operations,region_16,NIL,Female,other,1 ,31 ,5 ,7 ,1 ,0 ,64 ,13 
71287,Sales & Marketing,region_2,Bachelors,Male,other,1 ,47 ,4 ,7 ,1 ,1 ,51 ,11 
71278,Procurement,region_14,Bachelors,Female,other,1 ,32 ,5 ,4 ,1 ,0 ,67 ,14 
41183,Technology,region_5,Bachelors,Female,other,1 ,38 ,5 ,5 ,1 ,0 ,79 ,16 
20301,Technology,region_2,Masters,Female,other,1 ,41 ,3 ,10 ,0 ,0 ,75 ,15 
50028,Procurement,region_8,Bachelors,Female,other,1 ,31 ,4 ,4 ,0 ,0 ,70 ,14 
34725,Operations,region_23,NIL,Male,sourcing,1 ,29 ,3 ,7 ,0 ,0 ,55 ,11 
24165,Analytics,region_32,Bachelors,Male,sourcing,1 ,27 ,,1 ,0 ,0 ,90 ,18 
28307,Analytics,region_24,Bachelors,Male,sourcing,2 ,29 ,4 ,2 ,0 ,0 ,84 ,17 
63784,Procurement,region_2,Masters,Male,other,2 ,43 ,1 ,15 ,0 ,0 ,72 ,14 
30018,Finance,region_7,Bachelors,Male,sourcing,1 ,31 ,3 ,3 ,0 ,0 ,58 ,12 
36094,Sales & Marketing,region_28,Masters,Male,other,2 ,32 ,1 ,2 ,0 ,0 ,46 ,9 
19047,Operations,region_26,Bachelors,Male,other,1 ,32 ,4 ,2 ,0 ,0 ,60 ,12 
75718,Sales & Marketing,region_13,Masters,Male,sourcing,1 ,31 ,2 ,7 ,1 ,0 ,50 ,11 
33507,Procurement,region_2,Bachelors,Male,other,1 ,50 ,4 ,5 ,0 ,0 ,72 ,14 
17560,Sales & Marketing,region_1,Bachelors,Male,sourcing,1 ,30 ,4 ,5 ,0 ,0 ,51 ,10 
42952,Technology,region_24,Bachelors,Male,sourcing,1 ,33 ,3 ,10 ,0 ,0 ,84 ,17 
44292,HR,region_27,Bachelors,Female,other,1 ,30 ,3 ,5 ,0 ,0 ,52 ,10 
76569,Analytics,region_22,NIL,Male,sourcing,1 ,24 ,5 ,3 ,1 ,0 ,85 ,18 
27642,Procurement,region_19,Bachelors,Male,other,1 ,38 ,2 ,10 ,0 ,0 ,69 ,14 
14022,Analytics,region_4,Masters,Male,sourcing,1 ,44 ,3 ,7 ,0 ,0 ,83 ,17 
17366,Procurement,region_2,Masters,Male,other,1 ,55 ,2 ,4 ,0 ,0 ,65 ,13 
3533,R&D,region_13,Bachelors,Male,other,1 ,30 ,5 ,5 ,1 ,0 ,83 ,17 
58841,Sales & Marketing,region_19,Bachelors,Male,other,2 ,32 ,3 ,5 ,1 ,0 ,52 ,11 
54629,Technology,region_2,Masters,Male,other,4 ,59 ,4 ,18 ,0 ,0 ,79 ,16 
54508,Technology,region_26,Bachelors,Female,other,1 ,26 ,1 ,4 ,0 ,0 ,82 ,16 
20730,Operations,region_19,Bachelors,Female,sourcing,1 ,43 ,5 ,12 ,0 ,0 ,60 ,12 
35209,Analytics,region_28,Masters,Male,sourcing,2 ,37 ,5 ,2 ,1 ,0 ,81 ,17 
72868,Sales & Marketing,region_25,Bachelors,Male,other,1 ,39 ,1 ,4 ,0 ,0 ,50 ,10 
70404,HR,region_17,Bachelors,Female,sourcing,1 ,34 ,5 ,9 ,1 ,0 ,48 ,10 
47336,Sales & Marketing,region_13,Bachelors,Male,sourcing,1 ,45 ,3 ,14 ,0 ,0 ,46 ,9 
4554,Technology,region_16,Bachelors,Male,sourcing,2 ,39 ,5 ,8 ,0 ,0 ,77 ,15 
29791,Sales & Marketing,region_19,Bachelors,Male,sourcing,1 ,36 ,1 ,2 ,0 ,0 ,48 ,10 
10374,Technology,region_7,Bachelors,Male,sourcing,1 ,55 ,3 ,28 ,0 ,0 ,83 ,17 
21717,Sales & Marketing,region_1,Bachelors,Male,other,2 ,30 ,4 ,5 ,0 ,0 ,49 ,10 
54159,Sales & Marketing,region_9,NIL,Male,sourcing,1 ,29 ,3 ,4 ,0 ,0 ,48 ,10 
14937,Procurement,region_2,Bachelors,Male,sourcing,1 ,55 ,2 ,5 ,0 ,0 ,86 ,17 
46924,Procurement,region_7,Masters,Male,sourcing,2 ,39 ,2 ,11 ,0 ,0 ,73 ,15 
